date,americano,cafelatte,cafemoca,caramelmatk,icedamericano
2018-06-24,34.62614,22.35105,15.03398,27.42902,13.87445
2018-06-25,37.30507,21.11155,12.95481,30.50779,16.75329
2018-06-26,35.78568,19.31227,12.91483,30.42782,11.71531
2018-06-27,37.66493,20.47181,14.43422,29.46821,11.83526
2018-06-28,32.94682,21.19152,11.79528,26.58936,9.87604
2018-06-29,35.78568,21.19152,13.2347,28.54858,11.75529
2018-06-30,34.90603,22.87085,15.11395,32.7469,10.95561
2018-07-01,35.02598,23.67053,13.9944,31.58736,9.87604
2018-07-02,38.90443,21.15153,14.19432,30.14794,10.35585
2018-07-03,39.94402,21.11155,14.2343,30.58776,13.75449
2018-07-04,38.02479,19.95201,13.15473,28.42862,16.95321
2018-07-05,37.86485,21.07157,14.55417,28.86845,13.19472
2018-07-06,34.94602,18.39264,15.27389,29.70811,10.07596
2018-07-07,36.58536,19.35225,13.2347,28.90843,9.83606
2018-07-08,34.986,18.79248,13.83446,27.58896,9.43622
2018-07-09,36.10555,18.27269,12.83486,28.78848,10.75569
2018-07-10,39.82407,19.43222,12.63494,27.34906,12.63494
2018-07-11,35.82566,20.43182,12.79488,28.70851,14.15433
2018-07-12,37.66493,19.67213,11.95521,28.66853,18.19272
2018-07-13,38.7445,18.59256,12.91483,28.86845,17.51299
2018-07-14,36.78528,17.35305,12.07516,25.82966,15.15393
2018-07-15,37.14514,18.75249,14.71411,26.34946,17.27309
2018-07-16,40.62375,17.43302,12.27508,27.38904,21.95121
2018-07-17,40.18392,18.59256,12.59496,27.78888,20.07197
2018-07-18,43.34266,20.67173,13.15473,26.66933,22.03118
2018-07-19,43.14274,18.95241,12.95481,24.67013,22.43102
2018-07-20,38.66453,18.75249,12.35505,24.35025,19.35225
2018-07-21,36.94522,21.2315,12.43502,27.2291,15.19392
2018-07-22,38.86445,31.30747,13.2347,29.30827,19.31227
2018-07-23,41.86325,21.15153,11.83526,26.86925,23.27069
2018-07-24,40.66373,20.55177,14.75409,28.62854,23.35065
2018-07-25,40.34386,21.03158,13.95441,25.94962,20.59176
2018-07-26,42.46301,22.47101,13.03478,30.06797,20.35185
2018-07-27,38.94442,18.9924,13.03478,26.38944,16.59336
2018-07-28,35.30587,16.83326,14.39424,26.26949,13.07477
2018-07-29,33.10675,17.83286,13.79448,25.94962,12.83486
2018-07-30,38.26469,20.07197,13.51459,28.46861,14.75409
2018-07-31,39.78408,20.67173,13.75449,28.42862,15.2339
2018-08-01,39.30427,22.75089,14.31427,26.46941,16.79328
2018-08-02,40.18392,21.03158,13.11475,25.58976,19.79208
2018-08-03,39.06437,20.75169,13.79448,28.9884,14.79408
2018-08-04,34.78608,19.51219,13.47461,25.06997,12.63494
2018-08-05,35.9856,20.19192,13.43462,25.62974,13.91443
2018-08-06,39.22431,21.31147,14.11435,26.86925,14.67413
2018-08-07,42.22311,21.07157,14.67413,28.26869,13.35465
2018-08-08,44.10235,22.11115,13.9944,30.06797,15.11395
2018-08-09,34.42622,21.51139,14.11435,31.82726,13.35465
2018-08-10,38.54458,21.11155,15.27389,28.54858,12.9948
2018-08-11,39.94402,20.15193,15.47381,28.10875,10.31587
2018-08-12,39.984,20.95161,15.59376,28.86845,11.55537
2018-08-13,37.9848,20.67173,14.91403,26.7493,11.51539
2018-08-14,38.26469,20.87165,14.83406,28.30867,12.43502
2018-08-15,39.38424,21.67133,15.27389,28.62854,11.19552
2018-08-16,38.10475,20.27189,12.51499,25.7497,10.27588
2018-08-17,35.10595,23.27069,13.55457,27.06917,9.27628
2018-08-18,38.06477,18.43262,14.95401,25.82966,7.477
2018-08-19,37.30507,22.31107,15.11395,26.62934,10.07596
2018-08-20,37.90483,18.43262,14.71411,26.06957,10.27588
2018-08-21,36.46541,22.27109,13.9944,27.46901,10.07596
2018-08-22,40.7437,20.27189,15.39384,28.82846,10.59576
2018-08-23,36.86525,19.03238,13.9944,26.86925,10.31587
2018-08-24,37.86485,19.2323,15.63374,26.94922,8.2367
2018-08-25,35.82566,20.55177,14.75409,27.02918,7.19712
2018-08-26,35.86565,20.83166,16.27349,29.06837,8.31667
2018-08-27,35.14594,20.35185,15.59376,28.02878,6.71731
2018-08-28,36.86525,20.35185,13.51459,29.90803,7.59696
2018-08-29,36.66533,21.71131,14.79408,29.7481,7.27708
2018-08-30,34.2263,20.39184,13.55457,29.58816,8.71651
2018-08-31,33.34666,19.47221,14.994,28.34866,7.35705
2018-09-01,30.26789,20.11195,14.55417,25.42982,6.2375
2018-09-02,35.82566,22.07117,14.35425,26.86925,5.9976
2018-09-03,39.10435,20.43182,13.95441,27.06917,6.19752
2018-09-04,40.02399,20.51179,13.55457,25.78968,7.11715
2018-09-05,36.50539,19.83206,15.31387,28.34866,6.9972
2018-09-06,37.82487,20.43182,14.71411,27.34906,7.51699
2018-09-07,31.14754,19.07237,17.19312,25.90963,6.35745
2018-09-08,33.34666,22.87085,19.95201,29.14834,4.63814
2018-09-09,35.34586,23.07077,20.19192,31.86725,4.79808
2018-09-10,35.34586,19.992,15.47381,26.90923,6.59736
2018-09-11,36.78528,22.19112,17.11315,30.90763,6.19752
2018-09-12,46.70131,23.63054,15.55377,30.62774,6.55737
2018-09-13,44.82207,24.43022,17.79288,30.94762,7.19712
2018-09-14,41.70331,22.35105,16.43342,29.54818,6.03758
2018-09-15,37.54498,23.31067,17.9928,31.9872,5.83766
2018-09-16,35.66573,22.31107,18.95241,29.7481,6.03758
2018-09-17,40.54378,21.91123,16.9932,31.38744,6.63734
2018-09-18,35.82566,21.15153,16.83326,28.58856,7.11715
2018-09-19,35.66573,19.67213,16.11355,26.70931,5.35785
2018-09-20,35.50579,19.55217,18.11275,28.62854,4.95801
2018-09-21,32.18712,20.95161,16.11355,25.58976,4.75809
2018-09-22,35.54578,18.83246,15.51379,25.70971,4.51819
2018-09-23,28.14874,20.35185,16.35345,24.15033,4.91803
2018-09-24,27.70891,17.47301,16.07357,26.26949,4.19832
2018-09-25,30.86765,23.07077,18.27269,29.38824,4.91803
2018-09-26,34.46621,24.15033,18.11275,29.10835,5.11795
2018-09-27,37.46501,22.51099,19.75209,30.38784,5.67772
2018-09-28,34.62614,21.63134,18.75249,32.46701,4.71811
2018-09-29,32.86685,23.39064,18.67253,29.90803,4.79808
2018-09-30,34.86605,24.31027,21.95121,32.9868,4.35825
2018-10-01,36.50539,22.91083,18.2327,32.30707,3.83846
2018-10-02,34.62614,25.34986,17.39304,29.66813,4.35825
2018-10-03,100,24.19032,18.63254,33.10675,5.71771
2018-10-04,39.38424,24.27029,18.27269,30.58776,4.75809
2018-10-05,37.26509,24.47021,18.27269,31.02758,4.87804
2018-10-06,34.14634,23.55057,19.83206,30.02798,4.31827
2018-10-07,32.94682,24.71011,20.9916,30.90763,3.75849
2018-10-08,38.06477,25.38984,20.03198,34.10635,5.31787
2018-10-09,36.38544,27.50899,23.03078,35.26589,4.39824
2018-10-10,39.38424,25.62974,23.2307,36.10555,4.35825
2018-10-11,34.46621,29.30827,22.35105,33.54658,4.75809
2018-10-12,33.14674,23.91043,17.79288,34.2263,3.95841
2018-10-13,34.54618,26.06957,22.47101,32.50699,3.55857
2018-10-14,32.2271,28.82846,23.87045,32.7469,4.35825
2018-10-15,38.42463,27.66893,20.03198,35.18592,4.11835
2018-10-16,36.34546,25.46981,19.2323,34.42622,4.79808
2018-10-17,35.34586,25.58976,18.47261,33.62654,4.51819
2018-10-18,38.54458,27.02918,20.39184,32.34706,4.63814
2018-10-19,37.02518,23.95041,20.19192,29.50819,3.95841
2018-10-20,33.2267,23.43062,20.55177,32.38704,4.07836
2018-10-21,42.86285,25.58976,20.63174,31.62734,4.95801
2018-10-22,37.34506,25.62974,19.75209,32.62694,4.43822
2018-10-23,36.34546,27.9888,21.2315,35.18592,4.63814
2018-10-24,37.90483,26.78928,20.19192,33.58656,4.51819
2018-10-25,32.86685,22.83086,18.95241,30.94762,5.07796
2018-10-26,34.46621,25.7497,18.55257,30.34786,4.15833
2018-10-27,31.02758,26.18952,20.71171,33.50659,3.63854
2018-10-28,35.90563,24.95001,19.75209,33.14674,3.4786
2018-10-29,38.70451,25.42982,19.11235,35.02598,4.67812
2018-10-30,37.66493,29.62814,18.87245,35.34586,3.95841
2018-10-31,34.30627,25.2299,19.19232,33.46661,3.43862
2018-11-01,33.90643,24.87005,17.79288,29.54818,4.4782
2018-11-02,35.30587,21.59136,17.03318,28.42862,3.91843
2018-11-03,31.70731,25.10995,17.27309,30.9876,5.43782
2018-11-04,30.62774,26.7493,21.31147,33.30667,4.75809
2018-11-05,37.90483,25.34986,18.63254,32.7469,4.91803
2018-11-06,37.46501,25.90963,18.47261,30.14794,4.31827
2018-11-07,37.18512,29.46821,19.67213,34.62614,4.59816
2018-11-08,38.26469,27.9888,20.55177,33.42662,3.03878
2018-11-09,35.30587,25.26989,18.19272,32.30707,4.11835
2018-11-10,34.26629,24.31027,18.51259,29.50819,3.31867
2018-11-11,32.66693,24.95001,18.2327,31.38744,2.55897
2018-11-12,34.78608,22.75089,18.07277,29.78808,3.91843
2018-11-13,40.10395,25.42982,16.75329,30.26789,3.87844
2018-11-14,35.94562,24.71011,15.83366,32.7469,4.4782
2018-11-15,34.7461,25.18992,18.63254,31.62734,4.55817
2018-11-16,29.82806,24.79008,18.03278,31.50739,4.11835
2018-11-17,29.46821,25.94962,18.31267,32.94682,4.59816
2018-11-18,31.30747,25.06997,19.31227,32.42702,4.63814
2018-11-19,42.50299,23.79048,19.19232,30.94762,5.07796
2018-11-20,35.9856,23.9904,16.59336,32.18712,4.19832
2018-11-21,33.42662,25.30987,16.9932,31.90723,4.35825
2018-11-22,35.66573,26.2295,18.95241,34.2263,3.35865
2018-11-23,32.9868,23.75049,16.27349,30.66773,3.95841
2018-11-24,30.2279,25.38984,21.47141,31.26749,3.11875
2018-11-25,37.18512,24.39024,21.39144,34.7461,3.39864
2018-11-26,33.62654,25.86965,19.07237,30.02798,3.51859
2018-11-27,35.02598,25.26989,19.15233,32.90683,3.75849
2018-11-28,37.10515,27.70891,20.83166,32.86685,3.87844
2018-11-29,34.50619,27.34906,18.95241,34.90603,3.2387
2018-11-30,30.90763,23.87045,18.59256,31.62734,3.87844
2018-12-01,29.10835,26.54938,21.07157,34.34626,4.11835
2018-12-02,39.94402,24.63014,20.03198,35.10595,3.31867
2018-12-03,38.62455,24.95001,18.79248,33.50659,4.19832
2018-12-04,38.62455,25.54978,20.43182,33.42662,4.03838
2018-12-05,35.86565,25.54978,20.47181,33.86645,4.07836
2018-12-06,36.86525,26.46941,20.59176,34.70611,3.83846
2018-12-07,32.18712,24.55017,17.83286,32.70691,2.95881
2018-12-08,29.86805,26.26949,21.71131,35.54578,3.43862
2018-12-09,35.2259,28.78848,24.79008,38.02479,2.75889
2018-12-10,33.86645,26.2295,18.79248,33.42662,3.87844
2018-12-11,32.38704,26.70931,21.03158,35.78568,4.03838
2018-12-12,32.90683,24.19032,20.35185,36.10555,4.35825
2018-12-13,34.66613,24.39024,20.47181,35.78568,3.43862
2018-12-14,34.50619,24.03038,18.11275,32.58696,3.11875
2018-12-15,36.54538,22.75089,18.91243,35.82566,4.59816
2018-12-16,37.86485,25.26989,21.79128,38.34466,4.07836
2018-12-17,34.54618,23.31067,17.35305,32.06717,4.55817
2018-12-18,37.46501,24.31027,18.79248,33.58656,4.51819
2018-12-19,32.90683,21.67133,16.91323,31.2275,5.2379
2018-12-20,33.9864,21.91123,17.31307,33.86645,4.35825
2018-12-21,27.18912,19.15233,15.35385,30.62774,4.15833
2018-12-22,25.9896,21.83126,18.19272,29.14834,4.67812
2018-12-23,26.30947,22.39104,18.59256,33.70651,3.43862
2018-12-24,27.06917,18.63254,16.67333,28.62854,3.71851
2018-12-25,26.82926,20.91163,19.27229,29.50819,3.79848
2018-12-26,29.46821,21.47141,17.27309,27.78888,3.79848
2018-12-27,30.66773,21.63134,18.79248,31.50739,3.95841
2018-12-28,31.02758,21.59136,17.71291,32.46701,3.91843
2018-12-29,28.2287,22.75089,19.07237,31.90723,4.35825
2018-12-30,29.50819,22.39104,18.63254,32.86685,3.83846
2018-12-31,27.30907,21.39144,18.67253,32.82686,2.95881
2019-01-01,25.42982,23.19072,17.67293,31.9872,4.15833
2019-01-02,30.50779,20.95161,16.03358,33.02678,4.39824
2019-01-03,32.62694,24.79008,20.75169,35.66573,4.95801
2019-01-04,32.06717,24.91003,21.75129,33.34666,5.15793
2019-01-05,34.66613,25.06997,20.47181,33.2267,3.63854
2019-01-06,33.54658,25.82966,20.55177,37.86485,3.91843
2019-01-07,36.42542,25.54978,17.67293,36.14554,4.998
2019-01-08,33.66653,26.58936,20.03198,38.66453,4.4782
2019-01-09,33.78648,24.15033,19.79208,36.66533,5.11795
2019-01-10,32.94682,26.54938,21.19152,35.78568,5.19792
2019-01-11,33.38664,25.34986,19.47221,36.42542,5.9976
2019-01-12,27.90883,22.59096,19.63214,33.86645,5.51779
2019-01-13,31.34746,25.78968,20.03198,33.34666,5.19792
2019-01-14,35.90563,23.03078,18.51259,32.30707,6.83726
2019-01-15,32.10715,23.11075,19.2323,36.34546,4.91803
2019-01-16,33.94642,24.15033,19.95201,36.34546,5.67772
2019-01-17,33.18672,24.67013,20.19192,38.82447,5.95761
2019-01-18,33.90643,25.30987,19.83206,36.30547,5.43782
2019-01-19,29.94802,24.51019,18.43262,35.62574,6.07756
2019-01-20,43.9824,23.27069,19.79208,36.02558,5.63774
2019-01-21,38.38464,19.91203,16.95321,33.46661,6.03758
2019-01-22,33.70651,22.83086,18.35265,37.94482,5.79768
2019-01-23,34.986,22.75089,17.15313,36.14554,6.03758
2019-01-24,33.18672,22.31107,17.95281,32.14714,5.75769
2019-01-25,32.50699,23.03078,18.75249,34.06637,5.79768
2019-01-26,29.66813,21.11155,17.83286,33.2267,4.91803
2019-01-27,31.06757,21.27149,20.67173,34.46621,5.51779
2019-01-28,36.78528,22.15113,18.9924,34.42622,5.19792
2019-01-29,35.06597,21.79128,19.75209,36.66533,5.35785
2019-01-30,31.50739,19.75209,16.95321,33.82646,7.11715
2019-01-31,27.46901,19.31227,18.15273,30.54778,5.19792
2019-02-01,27.9888,18.95241,18.67253,31.70731,4.19832
2019-02-02,27.94882,18.75249,18.71251,32.58696,4.35825
2019-02-03,26.38944,19.39224,18.79248,34.50619,4.07836
2019-02-04,27.90883,21.2315,17.31307,32.46701,5.71771
2019-02-05,31.54738,18.55257,18.75249,33.78648,4.998
2019-02-06,31.30747,21.67133,21.87125,36.06557,6.03758
2019-02-07,32.62694,23.03078,19.15233,38.30467,5.43782
2019-02-08,33.26669,23.15073,23.07077,35.82566,7.59696
2019-02-09,32.14714,25.14994,24.03038,37.70491,6.39744
2019-02-10,34.986,24.83006,25.18992,37.50499,5.63774
2019-02-11,35.9856,23.07077,21.63134,34.58616,5.95761
2019-02-12,34.66613,22.59096,20.59176,37.78488,6.75729
2019-02-13,34.86605,23.59056,21.43142,36.34546,8.03678
2019-02-14,31.7473,22.07117,21.2315,32.90683,6.83726
2019-02-15,31.18752,20.63174,19.75209,31.54738,5.95761
2019-02-16,30.10795,20.63174,21.9912,33.18672,4.2383
2019-02-17,33.2267,23.27069,20.87165,38.02479,6.11755
2019-02-18,35.7457,22.55097,20.71171,38.30467,5.91763
2019-02-19,37.26509,24.99,19.11235,37.78488,6.95721
2019-02-20,35.46581,23.71051,20.11195,33.78648,6.55737
2019-02-21,35.70571,23.39064,21.75129,34.38624,7.03718
2019-02-22,31.70731,22.67093,20.91163,34.42622,7.55697
2019-02-23,30.02798,23.11075,21.2315,38.42463,9.35625
2019-02-24,31.82726,23.11075,21.03158,37.78488,8.75649
2019-02-25,32.90683,24.03038,19.55217,36.06557,6.67732
2019-02-26,34.50619,22.55097,19.91203,29.30827,8.59656
2019-02-27,34.58616,20.9916,18.9924,31.66733,8.2367
2019-02-28,31.62734,21.71131,19.75209,30.94762,7.59696
2019-03-01,29.26829,24.63014,19.59216,35.14594,8.4766
2019-03-02,30.34786,23.2307,20.07197,34.34626,8.83646
2019-03-03,32.18712,22.11115,18.59256,30.78768,8.11675
2019-03-04,31.86725,18.55257,14.75409,29.82806,8.2367
2019-03-05,33.58656,21.35145,14.994,27.90883,8.39664
2019-03-06,31.82726,21.63134,16.67333,29.70811,8.11675
2019-03-07,34.02638,19.07237,15.75369,30.42782,9.15633
2019-03-08,32.66693,19.75209,15.91363,27.78888,8.59656
2019-03-09,27.30907,20.19192,18.39264,30.94762,7.63694
2019-03-10,32.66693,21.95121,19.35225,31.54738,7.07716
2019-03-11,35.9856,20.59176,16.15353,30.78768,7.71691
2019-03-12,33.70651,22.2311,17.2331,31.42742,7.67692
2019-03-13,32.18712,21.19152,18.19272,33.34666,7.43702
2019-03-14,30.7477,21.11155,16.03358,29.54818,7.51699
2019-03-15,32.62694,20.07197,16.43342,29.988,6.07756
2019-03-16,30.86765,21.15153,18.59256,32.30707,6.83726
2019-03-17,32.94682,23.47061,19.19232,34.18632,7.35705
2019-03-18,36.90523,23.39064,18.27269,34.30627,8.51659
2019-03-19,35.86565,21.03158,17.67293,34.58616,9.2363
2019-03-20,36.66533,22.87085,18.07277,36.10555,8.79648
2019-03-21,36.94522,21.91123,16.63334,34.54618,7.91683
2019-03-22,30.9876,22.19112,17.19312,33.06677,6.63734
2019-03-23,30.18792,22.31107,18.75249,32.30707,7.15713
2019-03-24,35.06597,22.59096,19.91203,34.38624,7.67692
2019-03-25,33.42662,20.67173,17.35305,34.90603,6.79728
2019-03-26,38.02479,23.67053,19.87205,37.7449,8.03678
2019-03-27,33.58656,21.83126,16.63334,35.58576,8.95641
2019-03-28,38.30467,21.83126,18.35265,35.06597,7.75689
2019-03-29,28.9884,19.71211,16.47341,33.70651,8.31667
2019-03-30,28.26869,24.35025,19.71211,33.06677,5.83766
2019-03-31,30.30787,23.51059,20.11195,39.94402,8.15673
2019-04-01,33.78648,24.07037,18.79248,37.06517,9.03638
2019-04-02,36.26549,24.27029,18.75249,37.7449,8.87644
2019-04-03,35.2259,22.47101,17.71291,35.62574,7.91683
2019-04-04,33.02678,21.9912,17.39304,34.54618,8.07676
2019-04-05,33.46661,19.87205,16.63334,32.10715,8.43662
2019-04-06,30.46781,21.55137,18.63254,36.30547,6.79728
2019-04-07,32.46701,27.26909,19.992,45.54178,8.4766
2019-04-08,36.54538,25.58976,17.35305,38.18472,9.55617
2019-04-09,35.86565,23.95041,18.07277,38.14474,8.51659
2019-04-10,37.2251,24.83006,19.75209,38.26469,8.55657
2019-04-11,33.82646,24.15033,20.27189,37.18512,8.67652
2019-04-12,31.18752,23.27069,20.35185,37.10515,9.39624
2019-04-13,27.02918,23.39064,20.15193,37.14514,7.83686
2019-04-14,31.66733,26.10955,21.39144,38.42463,8.51659
2019-04-15,35.62574,24.87005,19.95201,36.9852,9.07636
2019-04-16,33.94642,23.31067,18.83246,37.62495,12.27508
2019-04-17,34.30627,27.38904,17.95281,36.70531,10.51579
2019-04-18,35.62574,25.9896,19.47221,37.54498,10.35585
2019-04-19,32.90683,22.55097,18.15273,36.34546,8.63654
2019-04-20,31.78728,23.87045,20.03198,36.2255,9.71611
2019-04-21,32.7469,25.06997,21.03158,41.50339,10.35585
2019-04-22,36.66533,23.15073,17.83286,36.62534,14.67413
2019-04-23,34.90603,23.15073,16.55337,35.2259,12.67493
2019-04-24,33.66653,21.55137,17.63294,36.70531,14.63414
2019-04-25,31.50739,22.87085,17.03318,32.06717,7.95681
2019-04-26,30.54778,23.55057,18.11275,33.2267,7.43702
2019-04-27,28.78848,21.15153,19.2323,30.82766,7.95681
2019-04-28,29.14834,21.27149,20.11195,35.82566,9.11635
2019-04-29,30.62774,25.18992,18.55257,34.34626,7.39704
2019-04-30,29.34826,20.47181,16.03358,28.86845,9.31627
2019-05-01,29.54818,18.91243,15.83366,29.34826,9.4762
2019-05-02,32.06717,20.11195,14.63414,29.06837,12.15513
2019-05-03,31.34746,19.63214,15.71371,28.86845,12.95481
2019-05-04,27.82886,19.63214,15.59376,29.30827,10.43582
2019-05-05,29.988,20.91163,16.71331,29.50819,11.15553
2019-05-06,30.66773,20.67173,15.83366,33.42662,9.35625
2019-05-07,34.14634,19.35225,14.67413,30.50779,13.2347
2019-05-08,32.66693,21.11155,15.79368,31.38744,9.95601
2019-05-09,33.54658,18.51259,14.19432,32.42702,13.83446
2019-05-10,29.50819,17.9928,14.47421,29.86805,11.95521
2019-05-11,33.86645,19.47221,15.43382,29.58816,13.31467
2019-05-12,31.50739,19.75209,15.71371,31.46741,13.03478
2019-05-13,34.26629,20.35185,13.2347,30.66773,13.2347
2019-05-14,35.30587,19.51219,14.27429,31.54738,15.79368
2019-05-15,36.42542,19.19232,14.79408,32.34706,16.83326
2019-05-16,35.70571,19.59216,12.15513,30.90763,21.87125
2019-05-17,31.7473,19.31227,12.95481,29.38824,15.67373
2019-05-18,30.66773,19.03238,13.63454,27.38904,11.07556
2019-05-19,29.988,18.87245,15.31387,31.42742,11.4754
2019-05-20,35.46581,20.03198,14.19432,32.94682,11.2355
2019-05-21,36.42542,20.35185,16.63334,33.70651,14.11435
2019-05-22,34.50619,21.07157,15.03398,33.10675,16.07357
2019-05-23,36.50539,19.35225,13.15473,30.90763,18.19272
2019-05-24,32.50699,17.59296,12.03518,27.06917,19.39224
2019-05-25,28.42862,18.07277,14.71411,27.86885,14.55417
2019-05-26,33.94642,18.9924,15.47381,28.9884,15.87365
2019-05-27,36.2255,20.15193,16.43342,30.26789,12.03518
2019-05-28,36.54538,20.67173,14.19432,31.42742,14.994
2019-05-29,35.90563,20.9916,14.55417,33.94642,15.47381
2019-05-30,35.66573,19.63214,14.31427,28.54858,13.95441
2019-05-31,30.58776,18.15273,14.83406,27.46901,13.11475
2019-06-01,28.58856,18.63254,14.51419,26.90923,12.43502
2019-06-02,32.34706,18.91243,14.87405,28.50859,14.71411
2019-06-03,36.02558,18.51259,14.47421,31.7473,17.15313
2019-06-04,37.82487,17.31307,14.67413,29.7481,19.992
2019-06-05,36.7453,18.39264,13.63454,28.90843,17.55297
2019-06-06,32.2271,20.67173,15.95361,30.14794,14.07437
2019-06-07,31.58736,20.83166,15.83366,29.78808,12.51499
2019-06-08,31.18752,19.83206,17.91283,29.54818,12.83486
2019-06-09,31.10755,21.83126,16.71331,30.86765,12.2351
2019-06-10,33.38664,18.79248,14.2343,30.86765,12.475
2019-06-11,37.18512,21.39144,16.31347,34.02638,14.95401
2019-06-12,33.66653,20.35185,16.19352,36.42542,15.31387
2019-06-13,35.02598,18.87245,15.79368,31.78728,16.47341
2019-06-14,29.54818,18.31267,13.51459,29.78808,12.51499
2019-06-15,28.38864,19.83206,14.31427,29.70811,12.9948
2019-06-16,32.34706,21.63134,16.63334,32.46701,12.39504
2019-06-17,37.38504,22.27109,14.59416,31.26749,14.71411
2019-06-18,34.86605,22.63094,15.07397,32.38704,15.63374
2019-06-19,33.62654,20.79168,15.19392,31.02758,13.51459
2019-06-20,31.26749,20.19192,14.75409,30.06797,14.994
2019-06-21,30.46781,18.03278,14.2343,29.988,14.03438
2019-06-22,30.66773,21.07157,14.71411,31.10755,11.83526
2019-06-23,29.988,20.47181,17.19312,29.02838,12.71491
